County,State,Temp,YearRange
Fond du Lac County,Wisconsin,46.2,Lyme Cases 2002-2006
Forest County,Wisconsin,41.0,Lyme Cases 2002-2006
Grant County,Wisconsin,48.0,Lyme Cases 2002-2006
Green County,Wisconsin,48.4,Lyme Cases 2002-2006
Green Lake County,Wisconsin,46.6,Lyme Cases 2002-2006
Iowa County,Wisconsin,47.4,Lyme Cases 2002-2006
Iron County,Wisconsin,40.6,Lyme Cases 2002-2006
Jackson County,Wisconsin,45.2,Lyme Cases 2002-2006
Jefferson County,Wisconsin,47.9,Lyme Cases 2002-2006
Juneau County,Wisconsin,45.8,Lyme Cases 2002-2006
Kenosha County,Wisconsin,48.8,Lyme Cases 2002-2006
Kewaunee County,Wisconsin,45.1,Lyme Cases 2002-2006
La Crosse County,Wisconsin,46.8,Lyme Cases 2002-2006
Lafayette County,Wisconsin,48.1,Lyme Cases 2002-2006
Langlade County,Wisconsin,41.9,Lyme Cases 2002-2006
Lincoln County,Wisconsin,42.4,Lyme Cases 2002-2006
Manitowoc County,Wisconsin,45.6,Lyme Cases 2002-2006
Marathon County,Wisconsin,43.4,Lyme Cases 2002-2006
Marinette County,Wisconsin,43.5,Lyme Cases 2002-2006
Marquette County,Wisconsin,46.7,Lyme Cases 2002-2006
Menominee County,Wisconsin,43.5,Lyme Cases 2002-2006
Milwaukee County,Wisconsin,48.3,Lyme Cases 2002-2006
Monroe County,Wisconsin,45.7,Lyme Cases 2002-2006
Oconto County,Wisconsin,44.1,Lyme Cases 2002-2006
Oneida County,Wisconsin,41.4,Lyme Cases 2002-2006
Outagamie County,Wisconsin,45.7,Lyme Cases 2002-2006
Ozaukee County,Wisconsin,47.1,Lyme Cases 2002-2006
Pepin County,Wisconsin,45.9,Lyme Cases 2002-2006
Pierce County,Wisconsin,45.4,Lyme Cases 2002-2006
Polk County,Wisconsin,44.3,Lyme Cases 2002-2006
Portage County,Wisconsin,44.6,Lyme Cases 2002-2006
Price County,Wisconsin,41.6,Lyme Cases 2002-2006
Racine County,Wisconsin,48.4,Lyme Cases 2002-2006
Richland County,Wisconsin,47.1,Lyme Cases 2002-2006
Rock County,Wisconsin,48.7,Lyme Cases 2002-2006
Rusk County,Wisconsin,42.9,Lyme Cases 2002-2006
St. Croix County,Wisconsin,45.0,Lyme Cases 2002-2006
Sauk County,Wisconsin,47.0,Lyme Cases 2002-2006
Sawyer County,Wisconsin,41.6,Lyme Cases 2002-2006
Shawano County,Wisconsin,44.2,Lyme Cases 2002-2006
Sheboygan County,Wisconsin,46.2,Lyme Cases 2002-2006
Taylor County,Wisconsin,42.6,Lyme Cases 2002-2006
Trempealeau County,Wisconsin,46.0,Lyme Cases 2002-2006
Vernon County,Wisconsin,46.4,Lyme Cases 2002-2006
Vilas County,Wisconsin,40.6,Lyme Cases 2002-2006
Walworth County,Wisconsin,48.2,Lyme Cases 2002-2006
Washburn County,Wisconsin,42.4,Lyme Cases 2002-2006
Washington County,Wisconsin,46.6,Lyme Cases 2002-2006
Waukesha County,Wisconsin,47.6,Lyme Cases 2002-2006
Waupaca County,Wisconsin,45.2,Lyme Cases 2002-2006
Waushara County,Wisconsin,45.8,Lyme Cases 2002-2006
Winnebago County,Wisconsin,46.4,Lyme Cases 2002-2006
Wood County,Wisconsin,44.7,Lyme Cases 2002-2006
Albany County,Wyoming,41.6,Lyme Cases 2002-2006
Big Horn County,Wyoming,43.7,Lyme Cases 2002-2006
Campbell County,Wyoming,45.9,Lyme Cases 2002-2006
Carbon County,Wyoming,42.2,Lyme Cases 2002-2006
Converse County,Wyoming,45.4,Lyme Cases 2002-2006
Crook County,Wyoming,45.5,Lyme Cases 2002-2006
Fremont County,Wyoming,41.5,Lyme Cases 2002-2006
Goshen County,Wyoming,48.2,Lyme Cases 2002-2006
Hot Springs County,Wyoming,44.2,Lyme Cases 2002-2006
Johnson County,Wyoming,44.6,Lyme Cases 2002-2006
Laramie County,Wyoming,46.6,Lyme Cases 2002-2006
Lincoln County,Wyoming,38.7,Lyme Cases 2002-2006
Natrona County,Wyoming,44.7,Lyme Cases 2002-2006
Niobrara County,Wyoming,47.1,Lyme Cases 2002-2006
Park County,Wyoming,39.3,Lyme Cases 2002-2006
Platte County,Wyoming,47.6,Lyme Cases 2002-2006
Sheridan County,Wyoming,43.9,Lyme Cases 2002-2006
Sublette County,Wyoming,36.1,Lyme Cases 2002-2006
Sweetwater County,Wyoming,42.6,Lyme Cases 2002-2006
Teton County,Wyoming,35.6,Lyme Cases 2002-2006
Uinta County,Wyoming,40.6,Lyme Cases 2002-2006
Washakie County,Wyoming,45.4,Lyme Cases 2002-2006
Weston County,Wyoming,45.8,Lyme Cases 2002-2006
Autauga County,Alabama,64.2,Lyme Cases 2007-2011
Baldwin County,Alabama,67.1,Lyme Cases 2007-2011
Barbour County,Alabama,64.8,Lyme Cases 2007-2011
Bibb County,Alabama,63.1,Lyme Cases 2007-2011
Blount County,Alabama,61.4,Lyme Cases 2007-2011
Bullock County,Alabama,64.3,Lyme Cases 2007-2011
Butler County,Alabama,64.2,Lyme Cases 2007-2011
Calhoun County,Alabama,61.6,Lyme Cases 2007-2011
Chambers County,Alabama,62.0,Lyme Cases 2007-2011
Cherokee County,Alabama,61.1,Lyme Cases 2007-2011
Chilton County,Alabama,63.1,Lyme Cases 2007-2011
Choctaw County,Alabama,64.7,Lyme Cases 2007-2011
Clarke County,Alabama,65.1,Lyme Cases 2007-2011
Clay County,Alabama,61.0,Lyme Cases 2007-2011
Cleburne County,Alabama,60.5,Lyme Cases 2007-2011
Coffee County,Alabama,65.3,Lyme Cases 2007-2011
Colbert County,Alabama,60.3,Lyme Cases 2007-2011
Conecuh County,Alabama,65.1,Lyme Cases 2007-2011
Coosa County,Alabama,62.5,Lyme Cases 2007-2011
Covington County,Alabama,65.4,Lyme Cases 2007-2011
Crenshaw County,Alabama,64.1,Lyme Cases 2007-2011
Cullman County,Alabama,60.9,Lyme Cases 2007-2011
Dale County,Alabama,65.5,Lyme Cases 2007-2011
Dallas County,Alabama,64.6,Lyme Cases 2007-2011
DeKalb County,Alabama,59.6,Lyme Cases 2007-2011
Elmore County,Alabama,63.9,Lyme Cases 2007-2011
Escambia County,Alabama,65.9,Lyme Cases 2007-2011
Etowah County,Alabama,61.5,Lyme Cases 2007-2011
Fayette County,Alabama,62.1,Lyme Cases 2007-2011
Franklin County,Alabama,60.3,Lyme Cases 2007-2011
Geneva County,Alabama,66.3,Lyme Cases 2007-2011
Greene County,Alabama,64.0,Lyme Cases 2007-2011
Hale County,Alabama,63.9,Lyme Cases 2007-2011
Henry County,Alabama,65.4,Lyme Cases 2007-2011
Houston County,Alabama,66.3,Lyme Cases 2007-2011
Jackson County,Alabama,59.8,Lyme Cases 2007-2011
Jefferson County,Alabama,62.5,Lyme Cases 2007-2011
Lamar County,Alabama,62.2,Lyme Cases 2007-2011
Lauderdale County,Alabama,59.9,Lyme Cases 2007-2011
Lawrence County,Alabama,60.3,Lyme Cases 2007-2011
Lee County,Alabama,63.4,Lyme Cases 2007-2011
Limestone County,Alabama,60.5,Lyme Cases 2007-2011
Lowndes County,Alabama,64.6,Lyme Cases 2007-2011
Macon County,Alabama,64.3,Lyme Cases 2007-2011
Madison County,Alabama,60.6,Lyme Cases 2007-2011
Marengo County,Alabama,64.6,Lyme Cases 2007-2011
Marion County,Alabama,60.9,Lyme Cases 2007-2011
Marshall County,Alabama,60.9,Lyme Cases 2007-2011
Mobile County,Alabama,66.8,Lyme Cases 2007-2011
Monroe County,Alabama,65.2,Lyme Cases 2007-2011
Montgomery County,Alabama,64.6,Lyme Cases 2007-2011
Morgan County,Alabama,60.8,Lyme Cases 2007-2011
Perry County,Alabama,63.9,Lyme Cases 2007-2011
Pickens County,Alabama,63.2,Lyme Cases 2007-2011
Pike County,Alabama,64.4,Lyme Cases 2007-2011
Randolph County,Alabama,61.1,Lyme Cases 2007-2011
Russell County,Alabama,64.5,Lyme Cases 2007-2011
St. Clair County,Alabama,61.8,Lyme Cases 2007-2011
Shelby County,Alabama,62.5,Lyme Cases 2007-2011
Sumter County,Alabama,64.2,Lyme Cases 2007-2011
Talladega County,Alabama,62.1,Lyme Cases 2007-2011
Tallapoosa County,Alabama,62.3,Lyme Cases 2007-2011
Tuscaloosa County,Alabama,63.2,Lyme Cases 2007-2011
Walker County,Alabama,62.1,Lyme Cases 2007-2011
Washington County,Alabama,65.5,Lyme Cases 2007-2011
Wilcox County,Alabama,64.9,Lyme Cases 2007-2011
Winston County,Alabama,60.5,Lyme Cases 2007-2011
Apache County,Arizona,50.7,Lyme Cases 2007-2011
Cochise County,Arizona,61.7,Lyme Cases 2007-2011
Coconino County,Arizona,53.2,Lyme Cases 2007-2011
Gila County,Arizona,60.2,Lyme Cases 2007-2011
Graham County,Arizona,61.4,Lyme Cases 2007-2011
Greenlee County,Arizona,56.7,Lyme Cases 2007-2011
La Paz County,Arizona,72.1,Lyme Cases 2007-2011
Maricopa County,Arizona,71.3,Lyme Cases 2007-2011
Mohave County,Arizona,63.0,Lyme Cases 2007-2011
Navajo County,Arizona,52.4,Lyme Cases 2007-2011
Pima County,Arizona,68.2,Lyme Cases 2007-2011
Pinal County,Arizona,69.4,Lyme Cases 2007-2011
Santa Cruz County,Arizona,61.3,Lyme Cases 2007-2011
Yavapai County,Arizona,60.1,Lyme Cases 2007-2011
Yuma County,Arizona,72.9,Lyme Cases 2007-2011
Arkansas County,Arkansas,62.7,Lyme Cases 2007-2011
Ashley County,Arkansas,63.7,Lyme Cases 2007-2011
Baxter County,Arkansas,57.9,Lyme Cases 2007-2011
Benton County,Arkansas,57.6,Lyme Cases 2007-2011
Boone County,Arkansas,57.1,Lyme Cases 2007-2011
Bradley County,Arkansas,62.9,Lyme Cases 2007-2011
Calhoun County,Arkansas,62.7,Lyme Cases 2007-2011
Carroll County,Arkansas,57.1,Lyme Cases 2007-2011
Chicot County,Arkansas,64.1,Lyme Cases 2007-2011
Clark County,Arkansas,62.2,Lyme Cases 2007-2011
Clay County,Arkansas,59.2,Lyme Cases 2007-2011
Cleburne County,Arkansas,59.5,Lyme Cases 2007-2011
Cleveland County,Arkansas,62.6,Lyme Cases 2007-2011
Columbia County,Arkansas,63.3,Lyme Cases 2007-2011
Conway County,Arkansas,60.7,Lyme Cases 2007-2011
Craighead County,Arkansas,60.3,Lyme Cases 2007-2011
Crawford County,Arkansas,59.8,Lyme Cases 2007-2011
Crittenden County,Arkansas,62.0,Lyme Cases 2007-2011
Cross County,Arkansas,61.5,Lyme Cases 2007-2011
Dallas County,Arkansas,62.3,Lyme Cases 2007-2011
Desha County,Arkansas,63.1,Lyme Cases 2007-2011
Drew County,Arkansas,63.2,Lyme Cases 2007-2011
Faulkner County,Arkansas,61.0,Lyme Cases 2007-2011
Franklin County,Arkansas,59.6,Lyme Cases 2007-2011
Fulton County,Arkansas,57.4,Lyme Cases 2007-2011
Garland County,Arkansas,61.0,Lyme Cases 2007-2011
Grant County,Arkansas,62.3,Lyme Cases 2007-2011
Greene County,Arkansas,59.5,Lyme Cases 2007-2011
Hempstead County,Arkansas,62.5,Lyme Cases 2007-2011
Hot Spring County,Arkansas,61.9,Lyme Cases 2007-2011
Howard County,Arkansas,61.4,Lyme Cases 2007-2011
Independence County,Arkansas,59.5,Lyme Cases 2007-2011
Izard County,Arkansas,58.1,Lyme Cases 2007-2011
Jackson County,Arkansas,60.5,Lyme Cases 2007-2011
Jefferson County,Arkansas,62.5,Lyme Cases 2007-2011
Johnson County,Arkansas,58.8,Lyme Cases 2007-2011
Lafayette County,Arkansas,63.6,Lyme Cases 2007-2011
Lawrence County,Arkansas,59.3,Lyme Cases 2007-2011
Lee County,Arkansas,62.3,Lyme Cases 2007-2011
Lincoln County,Arkansas,62.9,Lyme Cases 2007-2011
Little River County,Arkansas,63.0,Lyme Cases 2007-2011
Logan County,Arkansas,60.5,Lyme Cases 2007-2011
Lonoke County,Arkansas,61.8,Lyme Cases 2007-2011
Madison County,Arkansas,56.7,Lyme Cases 2007-2011
Marion County,Arkansas,57.7,Lyme Cases 2007-2011
Miller County,Arkansas,63.8,Lyme Cases 2007-2011
Mississippi County,Arkansas,60.8,Lyme Cases 2007-2011
Monroe County,Arkansas,62.2,Lyme Cases 2007-2011
Montgomery County,Arkansas,60.2,Lyme Cases 2007-2011
Nevada County,Arkansas,62.6,Lyme Cases 2007-2011
Newton County,Arkansas,56.6,Lyme Cases 2007-2011
Ouachita County,Arkansas,62.8,Lyme Cases 2007-2011
Perry County,Arkansas,61.2,Lyme Cases 2007-2011
Phillips County,Arkansas,62.7,Lyme Cases 2007-2011
Pike County,Arkansas,61.2,Lyme Cases 2007-2011
Poinsett County,Arkansas,60.9,Lyme Cases 2007-2011
Polk County,Arkansas,59.5,Lyme Cases 2007-2011
Pope County,Arkansas,59.5,Lyme Cases 2007-2011
Prairie County,Arkansas,61.9,Lyme Cases 2007-2011
Pulaski County,Arkansas,61.8,Lyme Cases 2007-2011
Randolph County,Arkansas,58.4,Lyme Cases 2007-2011
St. Francis County,Arkansas,62.0,Lyme Cases 2007-2011
Saline County,Arkansas,61.5,Lyme Cases 2007-2011
Scott County,Arkansas,60.1,Lyme Cases 2007-2011
Searcy County,Arkansas,57.6,Lyme Cases 2007-2011
Sebastian County,Arkansas,60.9,Lyme Cases 2007-2011
Sevier County,Arkansas,61.9,Lyme Cases 2007-2011
Sharp County,Arkansas,58.1,Lyme Cases 2007-2011
Stone County,Arkansas,58.3,Lyme Cases 2007-2011
Union County,Arkansas,63.4,Lyme Cases 2007-2011
Van Buren County,Arkansas,58.7,Lyme Cases 2007-2011
Washington County,Arkansas,57.7,Lyme Cases 2007-2011
White County,Arkansas,60.9,Lyme Cases 2007-2011
Woodruff County,Arkansas,61.4,Lyme Cases 2007-2011
Yell County,Arkansas,60.9,Lyme Cases 2007-2011
Alameda County,California,58.9,Lyme Cases 2007-2011
Alpine County,California,44.1,Lyme Cases 2007-2011
Amador County,California,57.8,Lyme Cases 2007-2011
Butte County,California,59.6,Lyme Cases 2007-2011
Calaveras County,California,58.2,Lyme Cases 2007-2011
Colusa County,California,61.2,Lyme Cases 2007-2011
Contra Costa County,California,59.7,Lyme Cases 2007-2011
Del Norte County,California,52.0,Lyme Cases 2007-2011
El Dorado County,California,54.0,Lyme Cases 2007-2011
Fresno County,California,55.6,Lyme Cases 2007-2011
Glenn County,California,59.9,Lyme Cases 2007-2011
Humboldt County,California,53.8,Lyme Cases 2007-2011
Imperial County,California,74.1,Lyme Cases 2007-2011
Inyo County,California,61.2,Lyme Cases 2007-2011
Kern County,California,62.0,Lyme Cases 2007-2011
Kings County,California,63.7,Lyme Cases 2007-2011
Lake County,California,56.8,Lyme Cases 2007-2011
Lassen County,California,47.0,Lyme Cases 2007-2011
Los Angeles County,California,61.9,Lyme Cases 2007-2011
Madera County,California,56.2,Lyme Cases 2007-2011
Marin County,California,55.7,Lyme Cases 2007-2011
Mariposa County,California,55.4,Lyme Cases 2007-2011
Mendocino County,California,55.0,Lyme Cases 2007-2011
Merced County,California,62.2,Lyme Cases 2007-2011
Modoc County,California,46.7,Lyme Cases 2007-2011
Mono County,California,44.4,Lyme Cases 2007-2011
Monterey County,California,58.3,Lyme Cases 2007-2011
Napa County,California,59.2,Lyme Cases 2007-2011
Nevada County,California,52.2,Lyme Cases 2007-2011
Orange County,California,64.4,Lyme Cases 2007-2011
Placer County,California,53.6,Lyme Cases 2007-2011
Plumas County,California,47.6,Lyme Cases 2007-2011
Riverside County,California,68.6,Lyme Cases 2007-2011
Sacramento County,California,61.8,Lyme Cases 2007-2011
San Benito County,California,58.7,Lyme Cases 2007-2011
San Bernardino County,California,66.8,Lyme Cases 2007-2011
San Diego County,California,63.2,Lyme Cases 2007-2011
San Francisco County,California,56.6,Lyme Cases 2007-2011
San Joaquin County,California,61.7,Lyme Cases 2007-2011
San Luis Obispo County,California,59.3,Lyme Cases 2007-2011
San Mateo County,California,56.5,Lyme Cases 2007-2011
Santa Barbara County,California,58.4,Lyme Cases 2007-2011
Santa Clara County,California,58.1,Lyme Cases 2007-2011
Santa Cruz County,California,56.7,Lyme Cases 2007-2011
Shasta County,California,55.0,Lyme Cases 2007-2011
Sierra County,California,47.3,Lyme Cases 2007-2011
Siskiyou County,California,48.8,Lyme Cases 2007-2011
Solano County,California,60.7,Lyme Cases 2007-2011
Sonoma County,California,56.8,Lyme Cases 2007-2011
Stanislaus County,California,61.3,Lyme Cases 2007-2011
Sutter County,California,62.7,Lyme Cases 2007-2011
Tehama County,California,58.5,Lyme Cases 2007-2011
Trinity County,California,52.3,Lyme Cases 2007-2011
Tulare County,California,54.5,Lyme Cases 2007-2011
Tuolumne County,California,50.2,Lyme Cases 2007-2011
Ventura County,California,57.9,Lyme Cases 2007-2011
Yolo County,California,61.7,Lyme Cases 2007-2011
Yuba County,California,60.5,Lyme Cases 2007-2011
Adams County,Colorado,49.4,Lyme Cases 2007-2011
Alamosa County,Colorado,42.9,Lyme Cases 2007-2011
Arapahoe County,Colorado,49.0,Lyme Cases 2007-2011
Archuleta County,Colorado,43.6,Lyme Cases 2007-2011
Baca County,Colorado,53.8,Lyme Cases 2007-2011
Bent County,Colorado,53.5,Lyme Cases 2007-2011
Boulder County,Colorado,44.7,Lyme Cases 2007-2011
Broomfield County,Colorado,50.7,Lyme Cases 2007-2011
Chaffee County,Colorado,38.1,Lyme Cases 2007-2011
Cheyenne County,Colorado,51.3,Lyme Cases 2007-2011
Clear Creek County,Colorado,37.2,Lyme Cases 2007-2011
Conejos County,Colorado,40.2,Lyme Cases 2007-2011
Costilla County,Colorado,42.1,Lyme Cases 2007-2011
Crowley County,Colorado,52.0,Lyme Cases 2007-2011
Custer County,Colorado,41.5,Lyme Cases 2007-2011
Delta County,Colorado,46.9,Lyme Cases 2007-2011
Denver County,Colorado,50.7,Lyme Cases 2007-2011
Dolores County,Colorado,43.3,Lyme Cases 2007-2011
Douglas County,Colorado,47.0,Lyme Cases 2007-2011
Eagle County,Colorado,39.3,Lyme Cases 2007-2011
Elbert County,Colorado,47.4,Lyme Cases 2007-2011
El Paso County,Colorado,47.9,Lyme Cases 2007-2011
Fremont County,Colorado,45.6,Lyme Cases 2007-2011
Garfield County,Colorado,43.4,Lyme Cases 2007-2011
Gilpin County,Colorado,39.3,Lyme Cases 2007-2011
Grand County,Colorado,37.2,Lyme Cases 2007-2011
Gunnison County,Colorado,38.3,Lyme Cases 2007-2011
Hinsdale County,Colorado,35.7,Lyme Cases 2007-2011
Huerfano County,Colorado,47.0,Lyme Cases 2007-2011
Jackson County,Colorado,36.7,Lyme Cases 2007-2011
Jefferson County,Colorado,46.3,Lyme Cases 2007-2011
Kiowa County,Colorado,52.4,Lyme Cases 2007-2011
Kit Carson County,Colorado,50.7,Lyme Cases 2007-2011
Lake County,Colorado,34.4,Lyme Cases 2007-2011
La Plata County,Colorado,44.6,Lyme Cases 2007-2011
Larimer County,Colorado,42.3,Lyme Cases 2007-2011
Las Animas County,Colorado,51.3,Lyme Cases 2007-2011
Lincoln County,Colorado,49.5,Lyme Cases 2007-2011
Logan County,Colorado,49.9,Lyme Cases 2007-2011
Mesa County,Colorado,47.6,Lyme Cases 2007-2011
Mineral County,Colorado,36.6,Lyme Cases 2007-2011
Moffat County,Colorado,43.7,Lyme Cases 2007-2011
Montezuma County,Colorado,48.5,Lyme Cases 2007-2011
Montrose County,Colorado,47.7,Lyme Cases 2007-2011
Morgan County,Colorado,49.5,Lyme Cases 2007-2011
Otero County,Colorado,53.4,Lyme Cases 2007-2011
Ouray County,Colorado,41.6,Lyme Cases 2007-2011
Park County,Colorado,38.2,Lyme Cases 2007-2011
Phillips County,Colorado,49.9,Lyme Cases 2007-2011
Pitkin County,Colorado,37.9,Lyme Cases 2007-2011
Prowers County,Colorado,53.5,Lyme Cases 2007-2011
Pueblo County,Colorado,52.2,Lyme Cases 2007-2011
Rio Blanco County,Colorado,44.1,Lyme Cases 2007-2011
Rio Grande County,Colorado,39.4,Lyme Cases 2007-2011
Routt County,Colorado,39.6,Lyme Cases 2007-2011
Saguache County,Colorado,39.4,Lyme Cases 2007-2011
San Juan County,Colorado,34.9,Lyme Cases 2007-2011
San Miguel County,Colorado,44.9,Lyme Cases 2007-2011
Sedgwick County,Colorado,49.7,Lyme Cases 2007-2011
Summit County,Colorado,35.5,Lyme Cases 2007-2011
Teller County,Colorado,40.2,Lyme Cases 2007-2011
Washington County,Colorado,49.8,Lyme Cases 2007-2011
Weld County,Colorado,48.8,Lyme Cases 2007-2011
Yuma County,Colorado,50.9,Lyme Cases 2007-2011
Fairfield County,Connecticut,51.2,Lyme Cases 2007-2011
Hartford County,Connecticut,50.3,Lyme Cases 2007-2011
Litchfield County,Connecticut,47.9,Lyme Cases 2007-2011
Middlesex County,Connecticut,50.7,Lyme Cases 2007-2011
New Haven County,Connecticut,50.5,Lyme Cases 2007-2011
New London County,Connecticut,50.7,Lyme Cases 2007-2011
Tolland County,Connecticut,49.3,Lyme Cases 2007-2011
Windham County,Connecticut,49.4,Lyme Cases 2007-2011
Kent County,Delaware,56.1,Lyme Cases 2007-2011
New Castle County,Delaware,55.4,Lyme Cases 2007-2011
Sussex County,Delaware,56.7,Lyme Cases 2007-2011
Alachua County,Florida,69.3,Lyme Cases 2007-2011
Baker County,Florida,68.0,Lyme Cases 2007-2011
Bay County,Florida,67.7,Lyme Cases 2007-2011
Bradford County,Florida,68.9,Lyme Cases 2007-2011
Brevard County,Florida,72.5,Lyme Cases 2007-2011
Broward County,Florida,75.3,Lyme Cases 2007-2011
Calhoun County,Florida,67.1,Lyme Cases 2007-2011
Charlotte County,Florida,73.5,Lyme Cases 2007-2011
Citrus County,Florida,70.5,Lyme Cases 2007-2011
Clay County,Florida,69.3,Lyme Cases 2007-2011
Collier County,Florida,75.1,Lyme Cases 2007-2011
Columbia County,Florida,68.1,Lyme Cases 2007-2011
DeSoto County,Florida,72.5,Lyme Cases 2007-2011
Dixie County,Florida,68.6,Lyme Cases 2007-2011
Duval County,Florida,68.8,Lyme Cases 2007-2011
Escambia County,Florida,67.2,Lyme Cases 2007-2011
Flagler County,Florida,70.6,Lyme Cases 2007-2011
Franklin County,Florida,67.9,Lyme Cases 2007-2011
Gadsden County,Florida,66.8,Lyme Cases 2007-2011
Gilchrist County,Florida,68.6,Lyme Cases 2007-2011
Glades County,Florida,73.3,Lyme Cases 2007-2011
Gulf County,Florida,67.6,Lyme Cases 2007-2011
Hamilton County,Florida,67.5,Lyme Cases 2007-2011
Hardee County,Florida,72.3,Lyme Cases 2007-2011
Hendry County,Florida,74.2,Lyme Cases 2007-2011
Hernando County,Florida,70.9,Lyme Cases 2007-2011
Highlands County,Florida,72.5,Lyme Cases 2007-2011
Hillsborough County,Florida,72.3,Lyme Cases 2007-2011
Holmes County,Florida,66.8,Lyme Cases 2007-2011
Indian River County,Florida,72.4,Lyme Cases 2007-2011
Jackson County,Florida,67.0,Lyme Cases 2007-2011
Jefferson County,Florida,67.3,Lyme Cases 2007-2011
Lafayette County,Florida,67.8,Lyme Cases 2007-2011
Lake County,Florida,71.4,Lyme Cases 2007-2011
Lee County,Florida,74.5,Lyme Cases 2007-2011
Leon County,Florida,67.2,Lyme Cases 2007-2011
Levy County,Florida,69.5,Lyme Cases 2007-2011
Liberty County,Florida,67.1,Lyme Cases 2007-2011
Madison County,Florida,67.3,Lyme Cases 2007-2011
Manatee County,Florida,72.5,Lyme Cases 2007-2011
Marion County,Florida,70.4,Lyme Cases 2007-2011
Martin County,Florida,73.6,Lyme Cases 2007-2011
Miami-Dade County,Florida,75.7,Lyme Cases 2007-2011
Monroe County,Florida,76.0,Lyme Cases 2007-2011
Nassau County,Florida,68.2,Lyme Cases 2007-2011
Okaloosa County,Florida,66.6,Lyme Cases 2007-2011
Okeechobee County,Florida,72.5,Lyme Cases 2007-2011
Orange County,Florida,72.2,Lyme Cases 2007-2011
Osceola County,Florida,72.5,Lyme Cases 2007-2011
Palm Beach County,Florida,74.5,Lyme Cases 2007-2011
Pasco County,Florida,71.4,Lyme Cases 2007-2011
Pinellas County,Florida,72.7,Lyme Cases 2007-2011
Polk County,Florida,72.4,Lyme Cases 2007-2011
Putnam County,Florida,70.1,Lyme Cases 2007-2011
St. Johns County,Florida,69.7,Lyme Cases 2007-2011
